epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
94,779.385,1.45683,1.72109,1.48671,0.33259,0.16667,0.21492,0.08767,1.4759,3.08027,1.3763,0.006931,0.006931,0.006931
95,787.558,1.49164,2.14518,1.41251,0.22692,0.16667,0.24691,0.09934,1.5054,2.44018,1.37105,0.006898,0.006898,0.006898
96,795.693,1.13965,1.73684,1.05454,0.27289,0.17233,0.29343,0.12149,1.42358,2.08834,1.31634,0.006865,0.006865,0.006865
97,803.953,1.63567,2.1072,1.54838,0.27513,0.29167,0.29521,0.12044,1.37473,2.02693,1.29762,0.006832,0.006832,0.006832
98,812.128,1.53082,1.76893,1.41443,0.36233,0.25,0.29181,0.13168,1.45692,2.13851,1.35141,0.006799,0.006799,0.006799
99,820.337,1.48284,1.85236,1.31252,0.50562,0.29167,0.32344,0.15018,1.45408,2.18441,1.34379,0.006766,0.006766,0.006766
100,828.424,1.27072,1.63514,1.12945,0.32609,0.375,0.32227,0.16956,1.37593,2.32201,1.30125,0.006733,0.006733,0.006733
101,836.913,1.43689,1.77498,1.30661,0.22643,0.58333,0.30751,0.1432,1.41241,2.931,1.30492,0.0067,0.0067,0.0067
102,845.128,1.22225,1.75979,1.09048,0.22637,0.58333,0.30758,0.13349,1.32621,2.90047,1.26381,0.006667,0.006667,0.006667
103,853.354,1.53091,1.89864,1.47234,0.27741,0.33333,0.28993,0.14015,1.31327,2.11061,1.23829,0.006634,0.006634,0.006634
104,861.551,1.26953,1.62257,1.24532,0.28396,0.45833,0.33816,0.16022,1.39486,2.27134,1.30867,0.006601,0.006601,0.006601
105,869.722,1.46477,1.68927,1.32151,0.22011,0.45833,0.29477,0.14803,1.38318,2.37835,1.293,0.006568,0.006568,0.006568
106,877.9,1.32799,1.67117,1.22643,0.17597,0.5,0.27767,0.12824,1.47661,2.40117,1.37064,0.006535,0.006535,0.006535
107,886.084,1.70029,2.33023,1.54673,0.2375,0.54167,0.29472,0.1312,1.57114,2.48671,1.42543,0.006502,0.006502,0.006502
108,894.315,1.51637,1.69373,1.41542,0.28721,0.31934,0.31173,0.13048,1.70108,2.17853,1.49132,0.006469,0.006469,0.006469
109,902.413,1.32912,1.69762,1.30417,0.2233,0.29167,0.33942,0.15479,1.52093,2.17599,1.36736,0.006436,0.006436,0.006436
110,910.625,1.45432,1.79451,1.31909,0.26875,0.29167,0.35411,0.16613,1.407,2.03428,1.29102,0.006403,0.006403,0.006403
111,919.151,1.58994,1.81953,1.41326,0.20432,0.25,0.30118,0.13841,1.4023,2.08338,1.26325,0.00637,0.00637,0.00637
112,927.559,1.49953,2.0285,1.45966,0.22158,0.5,0.2875,0.13458,1.35227,2.68001,1.24872,0.006337,0.006337,0.006337
113,935.85,1.49926,2.088,1.30787,0.29807,0.29167,0.24973,0.10903,1.37804,2.14509,1.27933,0.006304,0.006304,0.006304
114,944.257,1.37303,1.59854,1.26941,0.33223,0.20833,0.27736,0.14097,1.34512,2.35399,1.26148,0.006271,0.006271,0.006271
115,952.592,1.71323,1.88967,1.60653,0.41833,0.20833,0.30033,0.12539,1.44032,2.67845,1.30278,0.006238,0.006238,0.006238
116,961.107,1.48513,1.73698,1.35953,0.34572,0.25,0.32981,0.17019,1.41774,2.06688,1.30288,0.006205,0.006205,0.006205
117,969.851,1.40245,1.67243,1.33822,0.53641,0.29167,0.33719,0.15785,1.44746,2.40642,1.33683,0.006172,0.006172,0.006172
118,978.147,1.40748,1.80171,1.26692,0.43586,0.28984,0.29318,0.14032,1.48854,3.06229,1.38798,0.006139,0.006139,0.006139
119,986.332,1.45224,1.70117,1.45926,0.44808,0.20833,0.31201,0.16748,1.45438,2.13909,1.32896,0.006106,0.006106,0.006106
120,994.539,1.31905,1.74302,1.20295,0.33152,0.41338,0.34651,0.15775,1.51025,2.14466,1.3597,0.006073,0.006073,0.006073
121,1002.74,1.52163,1.77986,1.3975,0.40352,0.33333,0.33853,0.16648,1.55068,2.25756,1.41306,0.00604,0.00604,0.00604
122,1010.89,1.23433,1.52154,1.04819,0.36205,0.25,0.35092,0.17468,1.61648,2.20878,1.42365,0.006007,0.006007,0.006007
123,1019.35,1.64669,1.89508,1.56688,0.23679,0.41667,0.31977,0.16918,1.52673,2.91078,1.35241,0.005974,0.005974,0.005974
124,1027.58,1.38624,2.12854,1.31465,0.21482,0.41667,0.28457,0.15715,1.44373,3.11721,1.28953,0.005941,0.005941,0.005941
125,1035.88,1.38485,1.6667,1.41585,0.29691,0.35227,0.2644,0.13922,1.45315,2.00185,1.30187,0.005908,0.005908,0.005908
126,1044.18,1.56619,1.74467,1.42755,0.17838,0.375,0.25482,0.13446,1.52987,2.28437,1.35427,0.005875,0.005875,0.005875
127,1052.37,1.18324,1.47379,1.11041,0.3629,0.29167,0.29164,0.14164,1.43274,2.25772,1.29195,0.005842,0.005842,0.005842
128,1060.71,1.13253,1.50978,1.04562,0.28166,0.375,0.30198,0.14194,1.41725,2.22604,1.28336,0.005809,0.005809,0.005809
129,1069.1,1.17429,1.67525,1.10956,0.23178,0.66667,0.28674,0.1413,1.33832,3.37993,1.21878,0.005776,0.005776,0.005776
130,1077.55,1.31544,1.46939,1.30094,0.24926,0.5,0.31566,0.16491,1.36111,2.41197,1.24803,0.005743,0.005743,0.005743
