epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
84,715.188,1.62818,2.17783,1.46931,0.15585,0.16667,0.1796,0.09246,1.28164,3.61176,1.2691,0.007261,0.007261,0.007261
85,723.613,1.22796,1.72725,1.15042,0.27624,0.29167,0.2779,0.13108,1.44267,2.13813,1.32741,0.007228,0.007228,0.007228
86,732.056,1.36676,1.88518,1.23479,0.25127,0.41667,0.2722,0.12008,1.44494,1.91037,1.31916,0.007195,0.007195,0.007195
87,740.51,1.42591,1.74053,1.38655,0.31701,0.29167,0.29226,0.12365,1.3506,2.16229,1.26219,0.007162,0.007162,0.007162
88,748.989,1.45159,1.80765,1.33272,0.39601,0.33333,0.3446,0.1433,1.34798,1.99328,1.26494,0.007129,0.007129,0.007129
89,757.522,1.74069,2.2058,1.51229,0.38979,0.25,0.29289,0.13894,1.28856,2.63785,1.26588,0.007096,0.007096,0.007096
90,766.01,1.5265,2.35814,1.40872,0.16493,0.29167,0.18476,0.08235,1.45382,5.12976,1.35429,0.007063,0.007063,0.007063
91,774.487,1.681,2.67948,1.51442,0.24086,0.16667,0.12465,0.06346,1.60924,5.20851,1.45103,0.00703,0.00703,0.00703
92,783.023,1.60224,2.2333,1.53935,0.32184,0.08333,0.2202,0.07366,1.39999,2.52594,1.30645,0.006997,0.006997,0.006997
93,791.481,1.6216,2.15075,1.40284,0.25647,0.20833,0.22349,0.09213,1.39998,2.33322,1.28085,0.006964,0.006964,0.006964
94,799.935,1.60008,1.974,1.60001,0.18198,0.29167,0.17731,0.06354,1.43709,3.62685,1.30322,0.006931,0.006931,0.006931
95,808.379,1.53957,2.39048,1.42032,0.18977,0.29167,0.17896,0.06758,1.42655,3.51315,1.30431,0.006898,0.006898,0.006898
96,816.787,1.1629,1.73534,1.06496,0.24483,0.25,0.18796,0.09082,1.37568,2.51804,1.27082,0.006865,0.006865,0.006865
97,825.307,1.7275,2.27288,1.57364,0.29063,0.29167,0.27949,0.1183,1.36254,2.30128,1.28591,0.006832,0.006832,0.006832
98,834.028,1.61176,1.91138,1.42915,0.27193,0.29167,0.34159,0.14737,1.2816,2.22889,1.2449,0.006799,0.006799,0.006799
99,842.569,1.48281,2.02825,1.3288,0.40969,0.25,0.32923,0.14589,1.33839,2.16049,1.24376,0.006766,0.006766,0.006766
100,851.036,1.2139,1.73671,1.08699,0.53413,0.25,0.28848,0.12472,1.40522,2.30539,1.28221,0.006733,0.006733,0.006733
101,859.513,1.54,1.93796,1.34122,0.53926,0.20833,0.28244,0.12546,1.42708,2.3318,1.28826,0.0067,0.0067,0.0067
102,867.982,1.28633,1.78961,1.14345,0.23305,0.22834,0.16487,0.06957,1.48254,2.61205,1.32281,0.006667,0.006667,0.006667
103,876.506,1.6045,2.01918,1.5519,0.19096,0.25,0.20253,0.08402,1.49129,2.18463,1.30625,0.006634,0.006634,0.006634
104,884.948,1.25063,1.8091,1.26953,0.49878,0.25,0.30455,0.12287,1.49005,2.1854,1.33002,0.006601,0.006601,0.006601
105,893.398,1.46974,1.86853,1.32455,0.27211,0.25,0.29802,0.13666,1.35668,2.8467,1.30081,0.006568,0.006568,0.006568
106,901.845,1.30018,1.78353,1.22885,0.33607,0.54167,0.28897,0.11141,1.46785,3.07926,1.33654,0.006535,0.006535,0.006535
107,910.308,1.75657,2.29052,1.52736,0.2897,0.41667,0.27422,0.1016,1.39761,3.07254,1.31883,0.006502,0.006502,0.006502
108,918.813,1.49599,1.84844,1.40764,0.36106,0.33333,0.34197,0.1419,1.23975,3.07014,1.22679,0.006469,0.006469,0.006469
109,927.233,1.30582,1.84587,1.27492,0.30498,0.21988,0.31144,0.12973,1.32509,3.17894,1.2536,0.006436,0.006436,0.006436
110,935.597,1.50902,1.92374,1.3277,0.24077,0.45833,0.26966,0.12873,1.34689,3.64422,1.26995,0.006403,0.006403,0.006403
111,944.074,1.57269,2.01746,1.42831,0.18816,0.30928,0.23285,0.11087,1.4132,3.53602,1.28347,0.00637,0.00637,0.00637
112,952.49,1.68665,2.02995,1.60062,0.25155,0.32235,0.22175,0.11755,1.41688,2.83882,1.29775,0.006337,0.006337,0.006337
113,960.862,1.49588,2.09422,1.29387,0.31757,0.20833,0.22767,0.09048,1.50798,2.25514,1.37436,0.006304,0.006304,0.006304
114,969.195,1.44105,1.7191,1.37125,0.25385,0.33333,0.27997,0.14757,1.4803,2.48619,1.34569,0.006271,0.006271,0.006271
115,977.663,1.75627,2.11721,1.61084,0.41164,0.29167,0.31223,0.12658,1.41403,2.16278,1.30002,0.006238,0.006238,0.006238
116,986.178,1.46818,1.89546,1.36163,0.2684,0.33333,0.2591,0.11516,1.47142,2.12956,1.34556,0.006205,0.006205,0.006205
117,994.615,1.45778,1.75838,1.38017,0.36298,0.45833,0.34627,0.13104,1.47714,2.03169,1.35263,0.006172,0.006172,0.006172
118,1003.06,1.3266,1.71089,1.20837,0.30132,0.41667,0.32145,0.16048,1.41707,2.00734,1.30709,0.006139,0.006139,0.006139
119,1011.5,1.41305,1.86178,1.45013,0.29934,0.375,0.31857,0.15577,1.44918,2.74256,1.31486,0.006106,0.006106,0.006106
120,1019.94,1.45384,1.95587,1.25236,0.35224,0.375,0.34191,0.14779,1.52113,2.07389,1.36145,0.006073,0.006073,0.006073
121,1028.34,1.53267,1.81586,1.45095,0.34106,0.29167,0.30295,0.1413,1.45624,2.24858,1.30155,0.00604,0.00604,0.00604
122,1036.71,1.17001,1.6986,1.03068,0.34178,0.47628,0.35826,0.15298,1.42992,2.0713,1.27786,0.006007,0.006007,0.006007
123,1045.09,1.74902,2.15755,1.60242,0.28265,0.33333,0.32186,0.15592,1.34085,2.23322,1.24008,0.005974,0.005974,0.005974
124,1053.45,1.36724,1.88016,1.30127,0.23299,0.33333,0.31746,0.162,1.29223,3.13264,1.21839,0.005941,0.005941,0.005941
125,1062.14,1.46536,1.71658,1.47806,0.264,0.29167,0.2811,0.13183,1.37829,2.41022,1.28329,0.005908,0.005908,0.005908
126,1070.75,1.57432,2.02112,1.44821,0.19568,0.28401,0.28747,0.12374,1.42607,2.34346,1.32748,0.005875,0.005875,0.005875
127,1079.03,1.1611,1.49209,1.08385,0.19017,0.20833,0.23875,0.11794,1.43785,2.30855,1.33132,0.005842,0.005842,0.005842
128,1087.44,1.08813,1.47874,1.01747,0.2161,0.43671,0.28792,0.1316,1.44842,2.14651,1.33371,0.005809,0.005809,0.005809
129,1095.83,1.14693,1.51705,1.08338,0.33533,0.33333,0.35034,0.14491,1.41227,2.07533,1.31671,0.005776,0.005776,0.005776
130,1104.36,1.43439,1.75447,1.35037,0.22974,0.41667,0.27936,0.13854,1.32244,5.35082,1.26321,0.005743,0.005743,0.005743
131,1112.91,1.59403,1.83603,1.45336,0.22139,0.5,0.28929,0.16054,1.26726,5.74759,1.22386,0.00571,0.00571,0.00571
132,1121.37,1.30269,1.94111,1.19676,0.22831,0.54167,0.25996,0.14257,1.34737,4.16984,1.24851,0.005677,0.005677,0.005677
133,1129.9,1.66779,1.9052,1.52915,0.27564,0.58333,0.30947,0.15316,1.37333,2.34811,1.25742,0.005644,0.005644,0.005644
134,1138.42,1.51259,1.85634,1.38093,0.28585,0.375,0.37959,0.16399,1.38332,2.07014,1.28152,0.005611,0.005611,0.005611
135,1146.83,1.59069,2.01307,1.50087,0.17803,0.29167,0.29368,0.14696,1.34387,2.24741,1.24999,0.005578,0.005578,0.005578
136,1155.21,1.17107,1.69554,1.11065,0.32364,0.16667,0.27006,0.12219,1.3943,2.43256,1.2785,0.005545,0.005545,0.005545
137,1163.64,1.30915,1.80534,1.26009,0.17946,0.20833,0.27213,0.12172,1.46785,2.12164,1.32169,0.005512,0.005512,0.005512
138,1172.06,1.30859,1.65503,1.27949,0.18488,0.25,0.32222,0.13871,1.47499,2.05158,1.34443,0.005479,0.005479,0.005479
139,1180.51,1.39712,1.56928,1.23279,0.30713,0.45833,0.35092,0.16844,1.3837,3.3061,1.28881,0.005446,0.005446,0.005446
140,1188.95,1.24481,1.58688,1.15464,0.31056,0.625,0.36243,0.15726,1.46526,2.68156,1.33647,0.005413,0.005413,0.005413
141,1197.39,1.38435,1.66014,1.35868,0.28811,0.5,0.35522,0.14517,1.4774,2.50712,1.35391,0.00538,0.00538,0.00538
142,1205.82,1.28463,1.6017,1.17752,0.58643,0.20833,0.35528,0.1789,1.45668,2.31213,1.35975,0.005347,0.005347,0.005347
143,1214.32,1.52032,1.63286,1.43674,0.34842,0.35691,0.35766,0.17147,1.45777,2.54935,1.32954,0.005314,0.005314,0.005314
144,1222.79,1.36622,1.58119,1.30534,0.25326,0.25,0.3079,0.15182,1.49758,2.55387,1.31074,0.005281,0.005281,0.005281
