epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
186,2980.53,1.22864,1.76582,1.21049,0.36928,0.5,0.32896,0.17518,1.53493,2.11142,1.33032,0.003895,0.003895,0.003895
187,2996.57,1.1831,1.70246,1.09843,0.31163,0.47182,0.33069,0.17882,1.5177,2.05991,1.31503,0.003862,0.003862,0.003862
188,3012.6,1.35242,1.80172,1.24111,0.27224,0.41667,0.32224,0.17407,1.45302,2.10524,1.29022,0.003829,0.003829,0.003829
189,3028.87,1.34771,1.7149,1.27069,0.27918,0.41667,0.30274,0.17328,1.34928,2.31783,1.23225,0.003796,0.003796,0.003796
190,3044.84,0.9708,1.38091,0.91101,0.2677,0.42669,0.28114,0.13694,1.41638,1.82644,1.25979,0.003763,0.003763,0.003763
191,3061.11,1.3555,1.73901,1.29327,0.38111,0.46195,0.32776,0.14757,1.48262,1.79349,1.33188,0.00373,0.00373,0.00373
192,3077.24,1.18029,1.71832,1.0801,0.37816,0.54167,0.40795,0.17197,1.45765,2.02888,1.32471,0.003697,0.003697,0.003697
193,3093.36,1.16004,1.51761,1.09916,0.36081,0.58333,0.33824,0.16264,1.54438,1.86526,1.3598,0.003664,0.003664,0.003664
194,3109.24,1.2918,1.62733,1.30617,0.31284,0.375,0.374,0.1622,1.6319,2.12585,1.44464,0.003631,0.003631,0.003631
195,3125.51,1.36359,1.70752,1.30941,0.25647,0.375,0.30767,0.16401,1.52522,2.50539,1.37052,0.003598,0.003598,0.003598
196,3141.88,1.43012,1.89789,1.35771,0.24507,0.54167,0.3186,0.16049,1.47867,2.61036,1.32937,0.003565,0.003565,0.003565
197,3158.52,1.47972,1.58236,1.3892,0.22489,0.54167,0.27595,0.15494,1.48624,2.07734,1.33138,0.003532,0.003532,0.003532
198,3174.71,1.04851,1.50385,1.04449,0.31793,0.45833,0.36752,0.1744,1.49012,2.00799,1.31237,0.003499,0.003499,0.003499
199,3182.94,1.29418,1.61406,1.21716,0.3197,0.45833,0.35217,0.15628,1.55966,1.8958,1.36129,0.003466,0.003466,0.003466
200,3191.09,1.59389,1.82099,1.46527,0.22477,0.375,0.28761,0.15747,1.45445,1.94437,1.29938,0.003433,0.003433,0.003433
201,3199.18,1.09826,1.42829,1.01871,0.21241,0.41667,0.28269,0.14251,1.48963,1.95738,1.34166,0.0034,0.0034,0.0034
202,3207.32,1.26254,1.40345,1.25232,0.21391,0.375,0.28115,0.15133,1.43314,1.91776,1.2967,0.003367,0.003367,0.003367
203,3215.44,1.48174,1.67883,1.4697,0.34077,0.29167,0.31365,0.16744,1.41493,2.00249,1.3061,0.003334,0.003334,0.003334
204,3223.89,1.4218,1.52477,1.28218,0.36774,0.41667,0.35002,0.17986,1.40563,2.06223,1.29583,0.003301,0.003301,0.003301
205,3232.36,1.47371,1.81718,1.39976,0.21938,0.54167,0.28646,0.16901,1.4518,2.40808,1.33294,0.003268,0.003268,0.003268
206,3248.57,1.27815,1.48652,1.25219,0.26991,0.41667,0.30851,0.17426,1.45282,1.97209,1.33619,0.003235,0.003235,0.003235
207,3256.86,1.20576,1.84254,1.09545,0.28489,0.25,0.35697,0.15976,1.55402,2.08392,1.36037,0.003202,0.003202,0.003202
208,3265.22,1.29398,1.61023,1.09235,0.27505,0.49024,0.34211,0.14861,1.46218,1.9881,1.30321,0.003169,0.003169,0.003169
209,3273.49,1.29688,1.64087,1.30907,0.29294,0.54167,0.32327,0.16584,1.46876,2.48371,1.31374,0.003136,0.003136,0.003136
210,3281.63,1.49899,1.63327,1.40867,0.28235,0.58333,0.28866,0.13162,1.55163,2.3577,1.3777,0.003103,0.003103,0.003103
211,3289.78,1.3118,1.64641,1.24919,0.28305,0.5,0.30037,0.14396,1.53423,1.81832,1.3403,0.00307,0.00307,0.00307
212,3297.92,1.26608,1.39773,1.18064,0.40039,0.52893,0.3781,0.18085,1.48067,1.8019,1.31312,0.003037,0.003037,0.003037
213,3306.06,1.38108,1.50478,1.26917,0.46005,0.375,0.38002,0.18183,1.53259,2.07436,1.37741,0.003004,0.003004,0.003004
214,3314.11,1.15571,1.40662,1.09877,0.41766,0.375,0.38537,0.18025,1.51596,2.30714,1.39338,0.002971,0.002971,0.002971
215,3322.17,1.22242,1.64065,1.23717,0.29955,0.375,0.31812,0.17188,1.54652,2.09392,1.40641,0.002938,0.002938,0.002938
216,3330.33,1.33518,1.49281,1.1811,0.27687,0.41667,0.32538,0.1761,1.53926,1.90306,1.38127,0.002905,0.002905,0.002905
217,3338.43,1.31455,1.38962,1.29127,0.26111,0.57438,0.29176,0.15341,1.5017,1.95246,1.3439,0.002872,0.002872,0.002872
218,3346.62,1.60963,1.82597,1.37726,0.23831,0.58333,0.30132,0.13702,1.52583,2.26665,1.36917,0.002839,0.002839,0.002839
219,3354.73,1.14197,1.43011,1.15961,0.24768,0.54167,0.32028,0.13887,1.5768,2.11269,1.39168,0.002806,0.002806,0.002806
220,3362.88,1.12795,1.4669,1.09315,0.25205,0.41667,0.27614,0.13528,1.60508,1.98951,1.40587,0.002773,0.002773,0.002773
221,3371.06,1.32604,1.63114,1.24452,0.31522,0.5,0.31293,0.16031,1.56721,2.07879,1.37503,0.00274,0.00274,0.00274
222,3379.18,1.15921,1.5281,1.2997,0.30142,0.68335,0.30873,0.1568,1.51007,2.49765,1.36372,0.002707,0.002707,0.002707
223,3387.29,1.09023,1.58666,1.09124,0.31963,0.625,0.31013,0.14912,1.54245,2.11875,1.39102,0.002674,0.002674,0.002674
224,3395.41,1.24185,1.62347,1.20882,0.35567,0.43736,0.34791,0.15758,1.64431,1.94905,1.45614,0.002641,0.002641,0.002641
225,3403.54,1.26736,1.45993,1.2324,0.34477,0.45833,0.34836,0.16391,1.66924,1.9332,1.48356,0.002608,0.002608,0.002608
226,3411.69,1.19077,1.45963,1.17656,0.36157,0.49567,0.33598,0.16649,1.58139,1.99065,1.44732,0.002575,0.002575,0.002575
227,3419.82,1.06759,1.3377,1.01669,0.28691,0.41667,0.31706,0.15792,1.54781,1.86624,1.41343,0.002542,0.002542,0.002542
228,3427.93,1.00364,1.35092,1.01699,0.31645,0.58333,0.34734,0.18402,1.50824,1.9419,1.39823,0.002509,0.002509,0.002509
229,3436.08,1.3213,1.45186,1.14575,0.26118,0.42736,0.34039,0.18631,1.51195,1.93429,1.40646,0.002476,0.002476,0.002476
230,3444.41,1.2462,1.279,1.21422,0.38252,0.33333,0.34708,0.18495,1.47792,1.89796,1.35435,0.002443,0.002443,0.002443
231,3453.02,1.48977,1.64897,1.51616,0.44314,0.375,0.33454,0.1766,1.4781,2.00803,1.3449,0.00241,0.00241,0.00241
232,3469.12,1.21721,1.38526,1.1799,0.45548,0.375,0.40595,0.18495,1.54085,2.08282,1.3767,0.002377,0.002377,0.002377
233,3485.41,1.08484,1.40285,1.0453,0.41649,0.44644,0.36526,0.17113,1.64103,1.89936,1.45037,0.002344,0.002344,0.002344
234,3501.24,1.32367,1.32732,1.26389,0.35902,0.41667,0.36709,0.17733,1.47862,2.05262,1.34662,0.002311,0.002311,0.002311
235,3517.14,1.09625,1.54092,1.04408,0.34752,0.45833,0.37082,0.18267,1.41803,2.35609,1.32173,0.002278,0.002278,0.002278
236,3532.87,1.24694,1.53133,1.1701,0.35251,0.54167,0.3487,0.19047,1.48798,2.06046,1.35408,0.002245,0.002245,0.002245
237,3548.68,1.27467,1.39144,1.26498,0.24994,0.41667,0.28722,0.16219,1.50793,1.94038,1.3523,0.002212,0.002212,0.002212
238,3564.62,1.22661,1.39085,1.23504,0.26072,0.5,0.31586,0.16612,1.51671,1.93875,1.35262,0.002179,0.002179,0.002179
239,3580.61,1.39657,1.55089,1.2684,0.32367,0.58333,0.3564,0.16519,1.62134,1.94977,1.44764,0.002146,0.002146,0.002146
240,3596.58,1.29005,1.36588,1.19246,0.30303,0.56183,0.33741,0.16693,1.71071,1.96857,1.55287,0.002113,0.002113,0.002113
241,3612.64,1.24692,1.4106,1.17511,0.2973,0.44101,0.30027,0.15111,1.79536,1.94545,1.66304,0.00208,0.00208,0.00208
242,3628.56,1.02196,1.35497,0.96384,0.31298,0.36099,0.30412,0.16081,1.73656,2.06911,1.57942,0.002047,0.002047,0.002047
243,3644.38,1.14511,1.396,1.11698,0.33572,0.42129,0.33962,0.17052,1.65442,2.3118,1.46775,0.002014,0.002014,0.002014
244,3660.39,1.0975,1.64494,1.05165,0.31603,0.625,0.33653,0.15719,1.57096,3.07965,1.42298,0.001981,0.001981,0.001981
245,3676.69,0.96344,1.36787,0.9526,0.30251,0.6146,0.3094,0.14412,1.57836,2.55507,1.42589,0.001948,0.001948,0.001948
246,3693.01,1.36957,1.46789,1.43939,0.28641,0.41667,0.3081,0.15715,1.57678,2.19495,1.41354,0.001915,0.001915,0.001915
247,3709.37,1.32444,1.70818,1.3097,0.28746,0.375,0.30431,0.16604,1.5092,2.00713,1.38116,0.001882,0.001882,0.001882
248,3725.56,1.51499,1.60763,1.39099,0.27716,0.45833,0.3279,0.18985,1.40492,2.0068,1.34841,0.001849,0.001849,0.001849
249,3741.92,1.2847,1.40193,1.22556,0.28293,0.5,0.32946,0.16803,1.40653,2.06198,1.35775,0.001816,0.001816,0.001816
250,3758.15,1.16379,1.50514,1.12408,0.29131,0.45833,0.29712,0.15349,1.46042,1.86901,1.42409,0.001783,0.001783,0.001783
251,3774.42,1.21526,1.2051,1.15176,0.29188,0.41667,0.33294,0.17382,1.48775,1.74827,1.4131,0.00175,0.00175,0.00175
252,3790.93,1.21495,1.53586,1.17989,0.45207,0.375,0.4093,0.19529,1.57237,1.76121,1.45417,0.001717,0.001717,0.001717
253,3807.38,1.14677,1.36341,1.11744,0.39346,0.41667,0.35799,0.19358,1.57506,1.74095,1.45378,0.001684,0.001684,0.001684
254,3823.62,1.19593,1.50886,1.11692,0.38202,0.45833,0.35179,0.18911,1.57254,1.87124,1.44352,0.001651,0.001651,0.001651
255,3839.85,1.18504,1.20892,1.17813,0.32029,0.375,0.34315,0.17188,1.57484,1.83119,1.43218,0.001618,0.001618,0.001618
256,3856.05,1.10576,1.3812,1.13793,0.30457,0.45833,0.33511,0.16187,1.56168,1.91505,1.41131,0.001585,0.001585,0.001585
257,3872.38,1.1461,1.47559,1.1489,0.31983,0.375,0.3321,0.17176,1.55799,1.99962,1.43529,0.001552,0.001552,0.001552
258,3888.61,1.14332,1.32728,1.14568,0.26271,0.41667,0.32723,0.17287,1.54982,2.13982,1.44247,0.001519,0.001519,0.001519
259,3904.86,1.20775,1.39727,1.24461,0.38574,0.45833,0.36345,0.18289,1.54644,2.32697,1.43302,0.001486,0.001486,0.001486
260,3920.55,1.07976,1.38254,1.11387,0.32304,0.45833,0.35923,0.17147,1.56199,2.09865,1.43331,0.001453,0.001453,0.001453
261,3936.22,1.16121,1.32693,1.16307,0.28739,0.47074,0.31086,0.15388,1.57683,1.85,1.42647,0.00142,0.00142,0.00142
262,3952.09,1.1256,1.33232,1.16026,0.30995,0.41667,0.31698,0.15029,1.5867,1.80941,1.42594,0.001387,0.001387,0.001387
263,3968.15,1.11163,1.26696,1.12045,0.28719,0.33333,0.3013,0.15398,1.62905,1.78816,1.43775,0.001354,0.001354,0.001354
264,3984.33,1.22606,1.30862,1.17551,0.40391,0.375,0.33305,0.16091,1.6639,1.84049,1.4606,0.001321,0.001321,0.001321
265,4000.55,1.09588,1.26608,1.16454,0.44487,0.43451,0.38682,0.16034,1.62032,1.85214,1.4425,0.001288,0.001288,0.001288
266,4016.77,1.12987,1.36697,1.00833,0.27653,0.5,0.3445,0.16746,1.53198,1.95284,1.39696,0.001255,0.001255,0.001255
267,4033.15,1.22708,1.30953,1.22087,0.38177,0.375,0.39295,0.17311,1.55928,1.91295,1.41901,0.001222,0.001222,0.001222
268,4049.4,1.17369,1.17481,1.18915,0.4182,0.375,0.39238,0.17688,1.57673,1.89372,1.44176,0.001189,0.001189,0.001189
269,4065.59,1.16401,1.28078,1.17465,0.46175,0.41667,0.38638,0.17284,1.60537,1.90137,1.46628,0.001156,0.001156,0.001156
270,4081.88,1.05352,1.24119,1.0651,0.40305,0.375,0.32813,0.16067,1.5966,1.85943,1.46167,0.001123,0.001123,0.001123
271,4098.37,1.3699,1.51925,1.2601,0.42331,0.375,0.33336,0.15272,1.56747,1.86515,1.42884,0.00109,0.00109,0.00109
272,4115.37,1.38255,1.31281,1.40353,0.38212,0.33333,0.32796,0.16154,1.52483,1.99539,1.40891,0.001057,0.001057,0.001057
273,4131.81,1.4772,1.53686,1.32922,0.3367,0.375,0.33107,0.15594,1.51125,2.23822,1.40371,0.001024,0.001024,0.001024
274,4147.93,1.18354,1.44933,1.15019,0.34772,0.41667,0.318,0.15415,1.59731,2.15442,1.47313,0.000991,0.000991,0.000991
275,4163.95,1.03352,1.29998,0.98957,0.40539,0.5,0.33981,0.15598,1.70137,2.01032,1.56621,0.000958,0.000958,0.000958
276,4180.25,1.28014,1.48978,1.36234,0.38656,0.375,0.3322,0.16188,1.7021,1.95275,1.55659,0.000925,0.000925,0.000925
277,4196.34,1.12068,1.45291,1.15293,0.38707,0.375,0.32958,0.15321,1.64314,1.9524,1.50023,0.000892,0.000892,0.000892
278,4212.52,1.27028,1.40508,1.2597,0.38069,0.41667,0.3338,0.15877,1.60629,2.05213,1.4658,0.000859,0.000859,0.000859
279,4228.76,1.25767,1.49403,1.2058,0.38364,0.41667,0.33613,0.16437,1.5793,2.26481,1.43179,0.000826,0.000826,0.000826
280,4244.96,1.28727,1.38345,1.32987,0.36665,0.41667,0.32817,0.15459,1.58438,2.30253,1.43303,0.000793,0.000793,0.000793
281,4261.28,1.27231,1.39302,1.30967,0.41232,0.40953,0.32513,0.15416,1.61003,2.06034,1.47145,0.00076,0.00076,0.00076
282,4277.5,1.13158,1.31458,1.07078,0.43583,0.375,0.31644,0.15128,1.65254,1.98652,1.52513,0.000727,0.000727,0.000727
283,4294.22,1.30304,1.65316,1.26908,0.47406,0.375,0.31849,0.14978,1.68713,2.00574,1.56128,0.000694,0.000694,0.000694
284,4310.39,1.20834,1.42664,1.17456,0.38088,0.375,0.32297,0.15211,1.63891,2.04857,1.51143,0.000661,0.000661,0.000661
285,4326.42,1.26986,1.40062,1.21242,0.37639,0.41667,0.32352,0.15328,1.61595,2.13956,1.49067,0.000628,0.000628,0.000628
286,4342.67,1.3886,1.25973,1.33962,0.37776,0.45833,0.32543,0.15459,1.6188,2.22378,1.48803,0.000595,0.000595,0.000595
287,4358.93,1.3393,1.62753,1.35506,0.31516,0.45833,0.32512,0.15671,1.62544,2.25918,1.48853,0.000562,0.000562,0.000562
288,4375.11,1.32479,1.48722,1.28041,0.29448,0.41742,0.30576,0.15069,1.61797,2.21696,1.47057,0.000529,0.000529,0.000529
289,4392.26,1.27357,1.42127,1.20844,0.37033,0.41667,0.31009,0.14942,1.6097,2.10309,1.46077,0.000496,0.000496,0.000496
290,4408.36,1.15465,1.2567,1.12091,0.42656,0.375,0.31906,0.14913,1.60053,2.04469,1.44761,0.000463,0.000463,0.000463
291,4424.92,0.8245,1.42908,0.8637,0.32951,0.41667,0.29105,0.12187,1.56419,2.04097,1.38991,0.00043,0.00043,0.00043
292,4440.84,0.9754,1.24743,0.95667,0.26806,0.375,0.2965,0.13231,1.59599,1.97493,1.41138,0.000397,0.000397,0.000397
293,4456.67,0.99734,1.35066,1.04202,0.26164,0.375,0.29051,0.13325,1.62423,1.94003,1.43103,0.000364,0.000364,0.000364
294,4472.49,0.95739,1.12911,0.92478,0.26107,0.41667,0.29468,0.13937,1.62122,1.89514,1.44312,0.000331,0.000331,0.000331
295,4488.18,0.84511,1.09107,0.8181,0.3602,0.45833,0.31567,0.14909,1.61108,1.88875,1.44783,0.000298,0.000298,0.000298
296,4504.15,1.0226,1.21109,1.03953,0.33864,0.45833,0.31434,0.15232,1.59821,1.91144,1.44588,0.000265,0.000265,0.000265
297,4519.79,0.81059,0.98834,0.81171,0.34326,0.45833,0.31235,0.15103,1.58114,1.9398,1.43267,0.000232,0.000232,0.000232
298,4535.39,0.74415,0.95399,0.80469,0.39022,0.45345,0.31139,0.15127,1.5785,1.9633,1.43514,0.000199,0.000199,0.000199
299,4551.01,0.8273,1.09031,0.85105,0.32435,0.45833,0.30763,0.14985,1.57252,1.99456,1.431,0.000166,0.000166,0.000166
300,4566.77,0.79941,1.11825,0.79446,0.32986,0.45833,0.30869,0.14904,1.56727,2.00966,1.4294,0.000133,0.000133,0.000133
