epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
127,952.954,1.23327,1.7192,1.5943,0.1684,0.2954,0.19819,0.07849,1.37341,2.54709,1.84037,0.005842,0.005842,0.005842
128,960.355,1.15092,1.57393,1.43683,0.18296,0.39207,0.21393,0.09042,1.52571,2.34966,1.92735,0.005809,0.005809,0.005809
129,967.759,1.21635,1.74206,1.49815,0.19516,0.25,0.21151,0.08073,1.56022,3.60065,2.03285,0.005776,0.005776,0.005776
130,975.201,1.49033,1.60129,1.94703,0.16186,0.41667,0.21641,0.08637,1.49659,2.95741,1.96128,0.005743,0.005743,0.005743
131,982.686,1.66735,2.06969,2.08374,0.33736,0.23394,0.22745,0.0735,1.54817,2.38544,2.04114,0.00571,0.00571,0.00571
132,990.101,1.41232,2.11487,1.73301,0.40849,0.20833,0.22116,0.09261,1.49899,3.19446,1.97548,0.005677,0.005677,0.005677
133,997.641,1.71059,2.00063,2.11145,0.36501,0.33333,0.27543,0.1075,1.35698,3.12948,1.84529,0.005644,0.005644,0.005644
134,1005.2,1.57778,1.92266,1.9308,0.21081,0.45833,0.22765,0.07535,1.3178,3.43448,1.79889,0.005611,0.005611,0.005611
135,1012.74,1.70283,2.09625,2.0967,0.12917,0.45833,0.12858,0.03847,1.35891,8.91284,1.88104,0.005578,0.005578,0.005578
136,1020.24,1.26655,2.1894,1.62458,0.28898,0.16667,0.15687,0.06436,1.41315,6.00511,1.89802,0.005545,0.005545,0.005545
137,1027.69,1.4049,2.04113,1.78744,0.18914,0.29167,0.24791,0.10223,1.40308,2.42099,1.8786,0.005512,0.005512,0.005512
138,1035.17,1.37727,1.8554,1.88506,0.36371,0.29167,0.3025,0.10376,1.3694,2.29619,1.86741,0.005479,0.005479,0.005479
139,1042.66,1.43764,1.85213,1.80222,0.33144,0.33333,0.36178,0.13899,1.29189,2.51961,1.77101,0.005446,0.005446,0.005446
140,1050.13,1.26046,2.17756,1.65521,0.46349,0.33333,0.39366,0.16993,1.19764,4.51072,1.74383,0.005413,0.005413,0.005413
141,1057.61,1.34625,1.99787,1.77015,0.28427,0.33333,0.2996,0.12516,1.22615,2.39393,1.79233,0.00538,0.00538,0.00538
142,1065.08,1.32322,1.77806,1.70294,0.20477,0.54167,0.31206,0.13562,1.27485,2.0387,1.80705,0.005347,0.005347,0.005347
143,1072.59,1.58745,2.02648,1.99769,0.30369,0.29167,0.29596,0.12181,1.34657,2.07176,1.85188,0.005314,0.005314,0.005314
144,1080.04,1.37599,1.68743,1.83419,0.20527,0.33333,0.24584,0.0963,1.37082,2.47465,1.87772,0.005281,0.005281,0.005281
145,1087.54,1.70047,1.93274,2.10729,0.21562,0.48124,0.28841,0.11744,1.39819,2.26942,1.86608,0.005248,0.005248,0.005248
146,1095.09,1.46077,1.83296,1.84076,0.32053,0.20833,0.22591,0.07845,1.36465,2.31051,1.82693,0.005215,0.005215,0.005215
147,1102.62,1.54171,1.97122,2.00082,0.24052,0.33333,0.26444,0.10338,1.26739,2.25839,1.76799,0.005182,0.005182,0.005182
148,1110.1,1.46888,2.10179,1.72585,0.26677,0.34898,0.2347,0.11606,1.28015,5.11588,1.7772,0.005149,0.005149,0.005149
149,1117.55,1.44816,2.14586,1.8895,0.22231,0.29167,0.19805,0.07534,1.40731,4.75888,1.92901,0.005116,0.005116,0.005116
150,1125.03,1.66483,1.99693,2.01342,0.26729,0.33333,0.30307,0.15002,1.2996,2.35839,1.7954,0.005083,0.005083,0.005083
151,1132.41,1.16195,1.66184,1.48472,0.42226,0.33333,0.38536,0.1742,1.37035,1.98188,1.8431,0.00505,0.00505,0.00505
152,1139.89,1.46499,1.85261,1.91291,0.35533,0.41667,0.33946,0.15929,1.36083,2.20069,1.81634,0.005017,0.005017,0.005017
153,1147.43,1.57419,2.00921,2.04306,0.33913,0.41667,0.3644,0.16546,1.33384,2.23705,1.78026,0.004984,0.004984,0.004984
154,1154.93,1.53292,1.85812,1.96237,0.30557,0.29167,0.36638,0.16238,1.40379,1.96803,1.82333,0.004951,0.004951,0.004951
155,1162.34,1.34534,1.90261,1.59962,0.3414,0.2164,0.267,0.09605,1.47866,2.31741,1.88142,0.004918,0.004918,0.004918
156,1169.86,1.56575,2.17365,1.95695,0.36399,0.375,0.27409,0.09893,1.44739,2.21456,1.85631,0.004885,0.004885,0.004885
157,1177.33,1.41688,1.78925,1.7685,0.15541,0.29167,0.15597,0.06389,1.30016,7.23349,1.7485,0.004852,0.004852,0.004852
158,1184.79,1.39006,1.98033,1.72773,0.29366,0.25,0.24691,0.10374,1.24952,9.20086,1.72609,0.004819,0.004819,0.004819
159,1192.3,1.39224,2.09095,1.8466,0.24044,0.29167,0.26045,0.10587,1.23473,4.57387,1.74254,0.004786,0.004786,0.004786
160,1199.72,1.22878,1.62679,1.53615,0.41787,0.20833,0.2251,0.09149,1.37732,2.51317,1.82397,0.004753,0.004753,0.004753
161,1207.11,1.36637,1.86064,1.62863,0.3649,0.20833,0.17662,0.07774,1.45544,2.69266,1.87417,0.00472,0.00472,0.00472
162,1214.62,1.48379,1.81789,1.87219,0.27425,0.16667,0.13814,0.06175,1.47534,3.39039,1.89943,0.004687,0.004687,0.004687
163,1222.05,1.30466,2.09414,1.57571,0.19524,0.41667,0.16382,0.07504,1.39137,3.35042,1.85095,0.004654,0.004654,0.004654
164,1229.45,1.27374,1.88359,1.60571,0.26987,0.29167,0.23901,0.10467,1.35084,2.33385,1.87838,0.004621,0.004621,0.004621
165,1236.95,1.51544,1.67684,1.85572,0.29799,0.375,0.25868,0.10554,1.37833,2.19934,1.87719,0.004588,0.004588,0.004588
166,1244.38,1.51126,1.92511,1.87445,0.26699,0.34937,0.30363,0.10768,1.33414,2.20451,1.84273,0.004555,0.004555,0.004555
167,1251.92,1.47901,1.91066,1.87695,0.23976,0.45833,0.34386,0.11095,1.3127,5.35717,1.8304,0.004522,0.004522,0.004522
168,1259.38,1.31508,2.05684,1.65945,0.28617,0.5,0.35269,0.13072,1.30273,4.5942,1.81422,0.004489,0.004489,0.004489
169,1266.89,1.36907,1.84703,1.79715,0.28516,0.25,0.29371,0.11894,1.26724,2.38729,1.78211,0.004456,0.004456,0.004456
170,1274.38,1.34969,1.80637,1.70171,0.26482,0.29167,0.28492,0.12335,1.20922,2.09412,1.74818,0.004423,0.004423,0.004423
171,1281.81,1.41486,1.53572,1.82217,0.19787,0.5,0.29546,0.13757,1.22094,2.30813,1.72812,0.00439,0.00439,0.00439
172,1289.26,1.37564,2.00407,1.80184,0.25699,0.3174,0.29317,0.14039,1.25192,3.01013,1.75557,0.004357,0.004357,0.004357
173,1296.74,1.367,1.97882,1.70047,0.22024,0.54167,0.3029,0.1358,1.29279,2.22404,1.78225,0.004324,0.004324,0.004324
174,1304.16,1.33788,1.79508,1.6912,0.25325,0.375,0.31638,0.13611,1.32328,1.9263,1.79921,0.004291,0.004291,0.004291
175,1311.57,1.18292,1.45939,1.52529,0.32517,0.375,0.38164,0.16256,1.3248,1.90017,1.78995,0.004258,0.004258,0.004258
176,1319.04,1.31371,1.57051,1.83424,0.19351,0.54167,0.2742,0.12271,1.37265,2.21532,1.80786,0.004225,0.004225,0.004225
177,1326.52,1.52487,1.83921,1.98314,0.24072,0.33033,0.28907,0.12103,1.40795,2.82649,1.84282,0.004192,0.004192,0.004192
178,1334.01,1.32178,1.68395,1.69331,0.20948,0.5,0.30347,0.13467,1.48303,1.99476,1.89234,0.004159,0.004159,0.004159
179,1341.48,1.34845,1.72339,1.663,0.36775,0.375,0.36602,0.17917,1.46006,1.89379,1.89272,0.004126,0.004126,0.004126
180,1348.97,1.46664,1.64113,1.84704,0.35926,0.42064,0.35293,0.16247,1.51933,2.09132,1.9183,0.004093,0.004093,0.004093
181,1356.43,1.52645,1.87544,1.8928,0.24183,0.5,0.2713,0.1198,1.46699,2.61512,1.87645,0.00406,0.00406,0.00406
182,1363.93,1.41234,1.87341,1.76034,0.48196,0.23346,0.27324,0.11037,1.37617,2.70277,1.79884,0.004027,0.004027,0.004027
183,1371.38,1.21553,1.50534,1.62378,0.32162,0.29167,0.31209,0.14019,1.37725,2.15979,1.82514,0.003994,0.003994,0.003994
184,1378.82,1.2997,1.60732,1.72173,0.3723,0.375,0.33167,0.1628,1.39714,1.99682,1.89199,0.003961,0.003961,0.003961
185,1386.19,1.2287,1.4168,1.64334,0.36942,0.48846,0.36878,0.16784,1.379,1.96778,1.84701,0.003928,0.003928,0.003928
186,1393.69,1.39167,1.74273,1.78696,0.25567,0.41667,0.29313,0.13944,1.39377,2.79303,1.87248,0.003895,0.003895,0.003895
187,1401.15,1.23443,2.3564,1.63709,0.4439,0.20833,0.28459,0.13458,1.41278,2.91732,1.90756,0.003862,0.003862,0.003862
188,1408.61,1.43022,1.6674,1.82084,0.59163,0.20833,0.33429,0.15358,1.41936,2.21103,1.90525,0.003829,0.003829,0.003829
189,1416.14,1.54774,1.81911,1.92176,0.29258,0.33333,0.33141,0.15327,1.396,2.04162,1.89403,0.003796,0.003796,0.003796
190,1423.5,1.0325,1.41088,1.35872,0.43214,0.29167,0.30108,0.13595,1.42758,1.93529,1.90246,0.003763,0.003763,0.003763
191,1430.99,1.38015,1.716,1.84458,0.37957,0.33148,0.33711,0.14205,1.42064,1.90952,1.89355,0.00373,0.00373,0.00373
192,1438.37,1.33757,1.55778,1.60592,0.34254,0.25,0.2798,0.12946,1.3938,2.77717,1.91636,0.003697,0.003697,0.003697
