epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
147,1542.01,1.46771,1.82755,1.37051,0.21438,0.29167,0.24912,0.13933,1.31373,2.45866,1.23733,0.0164765,0.0164765,0.0164765
148,1552.45,1.41414,1.90407,1.2333,0.44722,0.20833,0.2943,0.141,1.3991,2.85263,1.2845,0.0163702,0.0163702,0.0163702
149,1563.83,1.34797,1.78058,1.33758,0.45197,0.25,0.31471,0.15138,1.42647,1.95965,1.2992,0.0162639,0.0162639,0.0162639
150,1576.43,1.5402,2.0583,1.3537,0.34585,0.25,0.3331,0.15492,1.42107,1.96064,1.27842,0.0161575,0.0161575,0.0161575
151,1588.2,1.22332,1.5372,1.10637,0.30895,0.33333,0.29499,0.12993,1.36486,2.34428,1.27133,0.0160512,0.0160512,0.0160512
152,1598.57,1.42022,1.70002,1.33081,0.28791,0.33333,0.29405,0.13236,1.41703,2.36703,1.29755,0.0159449,0.0159449,0.0159449
153,1608.6,1.54504,1.93703,1.45014,0.20471,0.29167,0.28851,0.1268,1.47238,2.11273,1.29018,0.0158385,0.0158385,0.0158385
154,1618.63,1.46406,1.75381,1.36952,0.27779,0.33666,0.34557,0.15213,1.40992,2.01021,1.27275,0.0157322,0.0157322,0.0157322
155,1628.46,1.32259,1.78929,1.15812,0.42616,0.25,0.31586,0.15999,1.35245,2.17359,1.26273,0.0156259,0.0156259,0.0156259
156,1640.06,1.52344,2.0885,1.34936,0.34961,0.25,0.32078,0.17192,1.3861,2.17479,1.2761,0.0155196,0.0155196,0.0155196
157,1651.51,1.42008,1.87307,1.26778,0.31085,0.375,0.29799,0.14814,1.36741,3.60343,1.2611,0.0154132,0.0154132,0.0154132
158,1661.78,1.33938,1.72665,1.24499,0.33905,0.36369,0.32019,0.14996,1.36046,2.39652,1.2783,0.0153069,0.0153069,0.0153069
159,1672.78,1.37495,1.8186,1.34999,0.30387,0.29167,0.3004,0.14488,1.31573,2.09878,1.21658,0.0152006,0.0152006,0.0152006
160,1683.44,1.13774,1.5939,1.1092,0.24831,0.25,0.27493,0.12246,1.33278,2.38857,1.22911,0.0150943,0.0150943,0.0150943
161,1693.45,1.34407,1.95112,1.18303,0.39953,0.29167,0.3026,0.13523,1.38086,2.41784,1.26995,0.0149879,0.0149879,0.0149879
162,1703.5,1.45292,1.8992,1.41703,0.35266,0.25,0.24878,0.1267,1.48367,2.16707,1.31313,0.0148816,0.0148816,0.0148816
163,1713.3,1.28934,1.68418,1.08755,0.35388,0.25,0.24854,0.12122,1.43867,2.1626,1.29612,0.0147753,0.0147753,0.0147753
164,1723.14,1.15456,1.65971,1.11909,0.23484,0.20833,0.28085,0.12587,1.40913,2.24805,1.29074,0.014669,0.014669,0.014669
165,1733.07,1.39195,1.63743,1.34497,0.24857,0.25,0.30152,0.13138,1.44889,2.24286,1.29306,0.0145626,0.0145626,0.0145626
166,1743.01,1.48366,1.72921,1.34275,0.18843,0.37734,0.28526,0.13065,1.4299,2.33311,1.291,0.0144563,0.0144563,0.0144563
167,1753.11,1.47792,1.7762,1.29323,0.18705,0.375,0.3025,0.12137,1.40774,2.17212,1.30899,0.01435,0.01435,0.01435
168,1763.09,1.30534,1.67255,1.17524,0.22895,0.38371,0.29009,0.1219,1.39048,2.12022,1.29779,0.0142437,0.0142437,0.0142437
169,1772.92,1.3917,1.74274,1.25669,0.52777,0.16667,0.29228,0.11832,1.35652,2.27852,1.27464,0.0141373,0.0141373,0.0141373
170,1782.84,1.24391,1.69038,1.16649,0.18365,0.33333,0.29154,0.11846,1.33994,2.20498,1.22723,0.014031,0.014031,0.014031
171,1792.86,1.44943,1.54945,1.35066,0.32933,0.375,0.32255,0.14974,1.33505,2.11123,1.22341,0.0139247,0.0139247,0.0139247
172,1802.69,1.36855,1.79098,1.30848,0.32666,0.33333,0.31748,0.16289,1.34222,2.18884,1.22882,0.0138184,0.0138184,0.0138184
173,1812.65,1.28955,1.88515,1.18054,0.25801,0.29167,0.3259,0.16333,1.34806,1.99211,1.24855,0.013712,0.013712,0.013712
174,1822.66,1.34381,1.81151,1.25801,0.29367,0.16667,0.261,0.14581,1.37879,2.14041,1.27605,0.0136057,0.0136057,0.0136057
175,1832.65,1.14584,1.48567,1.09577,0.2242,0.29167,0.26424,0.14161,1.31029,2.23374,1.22461,0.0134994,0.0134994,0.0134994
176,1842.64,1.31845,1.64067,1.31642,0.22604,0.33333,0.24239,0.14204,1.26597,3.01984,1.22399,0.0133931,0.0133931,0.0133931
177,1852.93,1.43064,1.82992,1.38682,0.22138,0.375,0.26464,0.13963,1.32527,2.92161,1.24016,0.0132867,0.0132867,0.0132867
178,1863.62,1.33151,1.67674,1.20697,0.17484,0.25,0.33598,0.15808,1.37457,1.96353,1.28448,0.0131804,0.0131804,0.0131804
179,1874.15,1.30639,1.70053,1.2021,0.30085,0.41667,0.33913,0.15485,1.36885,1.91843,1.26287,0.0130741,0.0130741,0.0130741
180,1884.53,1.37304,1.93299,1.27259,0.22621,0.34124,0.33828,0.1532,1.32025,2.08875,1.23942,0.0129678,0.0129678,0.0129678
181,1894.77,1.4829,1.95553,1.36738,0.25305,0.375,0.31604,0.15763,1.31517,2.50052,1.23077,0.0128614,0.0128614,0.0128614
182,1906.13,1.37648,1.7644,1.20661,0.24048,0.33333,0.26768,0.13447,1.4081,2.29174,1.28641,0.0127551,0.0127551,0.0127551
