epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
104,884.712,1.32263,2.0346,1.28628,0.29853,0.29167,0.31405,0.14738,1.35987,2.05686,1.27328,0.006601,0.006601,0.006601
105,893.491,1.39456,1.87572,1.25019,0.27054,0.33333,0.28642,0.12982,1.32603,2.18081,1.24599,0.006568,0.006568,0.006568
106,901.914,1.37194,1.85279,1.25892,0.22663,0.23241,0.26593,0.10817,1.3384,2.32565,1.29837,0.006535,0.006535,0.006535
107,910.398,1.6131,2.27182,1.43566,0.19275,0.20833,0.28697,0.1298,1.36201,2.21558,1.31756,0.006502,0.006502,0.006502
108,918.847,1.51007,1.81095,1.41399,0.33007,0.41076,0.28335,0.13199,1.33466,2.92329,1.27087,0.006469,0.006469,0.006469
109,927.227,1.31571,1.88488,1.32532,0.32569,0.41667,0.32818,0.14047,1.35583,2.73181,1.25781,0.006436,0.006436,0.006436
110,935.65,1.5088,1.80871,1.3623,0.29407,0.5,0.31695,0.14738,1.33034,2.98258,1.24169,0.006403,0.006403,0.006403
111,944.458,1.60368,2.021,1.45496,0.25728,0.45833,0.27617,0.12978,1.36718,2.68699,1.2933,0.00637,0.00637,0.00637
112,952.908,1.73529,1.89052,1.63559,0.32301,0.33333,0.2889,0.14298,1.29214,2.17627,1.25382,0.006337,0.006337,0.006337
113,961.14,1.50591,2.06297,1.32178,0.44936,0.29167,0.33466,0.13412,1.4197,2.18861,1.31514,0.006304,0.006304,0.006304
114,969.573,1.42035,1.70831,1.32831,0.23124,0.29167,0.2785,0.14658,1.34723,3.38972,1.25808,0.006271,0.006271,0.006271
115,978.03,1.70541,2.04017,1.61183,0.25591,0.29167,0.26108,0.11848,1.40448,2.37905,1.29205,0.006238,0.006238,0.006238
116,986.454,1.45144,1.76852,1.34608,0.32986,0.45833,0.29262,0.13363,1.45493,2.1108,1.2999,0.006205,0.006205,0.006205
117,994.856,1.34417,1.76562,1.27472,0.25632,0.375,0.28758,0.13553,1.48396,2.11397,1.32007,0.006172,0.006172,0.006172
