epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
124,1646.33,1.54207,1.89913,1.94802,0.13686,0.29167,0.12505,0.05412,1.44635,2.82272,1.94334,0.005941,0.005941,0.005941
125,1659.65,1.69024,1.84481,2.17976,0.1904,0.33317,0.13763,0.053,1.55159,2.63241,1.99449,0.005908,0.005908,0.005908
126,1672.96,1.81615,2.1025,2.23492,0.11606,0.33333,0.14192,0.05745,1.58172,3.61281,1.99759,0.005875,0.005875,0.005875
127,1686.26,1.35375,1.58537,1.64501,0.18349,0.41667,0.17593,0.06868,1.55383,2.64166,1.99229,0.005842,0.005842,0.005842
128,1699.53,1.30597,1.79514,1.59983,0.34914,0.33333,0.24396,0.08296,1.44978,2.21101,1.92024,0.005809,0.005809,0.005809
129,1712.72,1.34954,1.91949,1.60347,0.30344,0.20833,0.24319,0.0827,1.27815,3.0857,1.85076,0.005776,0.005776,0.005776
130,1725.99,1.50689,1.90724,2.00165,0.19775,0.53418,0.21573,0.07482,1.27171,3.35509,1.85166,0.005743,0.005743,0.005743
131,1739.35,1.71802,2.17217,2.19533,0.15812,0.08333,0.2281,0.07685,1.32271,3.84839,1.8424,0.00571,0.00571,0.00571
132,1752.68,1.4466,2.0977,1.75092,0.30786,0.25,0.26608,0.0858,1.38682,2.94738,1.87943,0.005677,0.005677,0.005677
133,1765.98,1.71794,2.05822,2.12705,0.23906,0.58333,0.22625,0.08987,1.45542,2.86215,1.93065,0.005644,0.005644,0.005644
134,1779.38,1.57275,1.94175,1.96394,0.19635,0.41667,0.24684,0.10173,1.43756,2.5085,1.9045,0.005611,0.005611,0.005611
135,1792.79,1.8174,2.34664,2.13698,0.2278,0.29167,0.1906,0.07313,1.49734,2.28772,1.92496,0.005578,0.005578,0.005578
136,1806.1,1.31603,1.7374,1.66803,0.22259,0.29167,0.16806,0.06734,1.56834,2.47507,1.98915,0.005545,0.005545,0.005545
137,1819.39,1.48173,2.239,1.85514,0.30653,0.25,0.20698,0.09682,1.44057,2.82455,1.91961,0.005512,0.005512,0.005512
138,1832.71,1.47943,1.80786,1.93705,0.14499,0.33333,0.21123,0.0967,1.31949,2.13066,1.81699,0.005479,0.005479,0.005479
139,1845.97,1.53944,1.68891,1.86122,0.17913,0.29167,0.16957,0.06615,1.30338,2.88348,1.81292,0.005446,0.005446,0.005446
140,1859.25,1.39409,1.75708,1.74393,0.26468,0.20833,0.17442,0.07665,1.38468,5.24043,1.86361,0.005413,0.005413,0.005413
141,1872.54,1.43551,1.90973,1.85205,0.23577,0.41667,0.2679,0.1127,1.40456,2.16991,1.85905,0.00538,0.00538,0.00538
142,1885.89,1.40321,1.69601,1.7521,0.28163,0.40857,0.26875,0.09067,1.37835,2.0387,1.83444,0.005347,0.005347,0.005347
143,1899.24,1.63023,1.81566,2.00411,0.1748,0.41667,0.18313,0.07519,1.40343,2.76218,1.88166,0.005314,0.005314,0.005314
144,1912.62,1.4209,1.81204,1.85915,0.20175,0.33333,0.19313,0.07715,1.38821,3.10971,1.87082,0.005281,0.005281,0.005281
145,1925.93,1.6587,1.95402,2.06628,0.23072,0.41667,0.22466,0.08828,1.38005,2.22207,1.83345,0.005248,0.005248,0.005248
146,1939.21,1.5891,1.87051,1.94758,0.26025,0.45833,0.23305,0.0766,1.49132,2.13784,1.90352,0.005215,0.005215,0.005215
147,1952.6,1.53926,1.70757,2.08197,0.2846,0.33333,0.31846,0.1019,1.38865,2.17582,1.83023,0.005182,0.005182,0.005182
148,1965.87,1.35791,1.91117,1.70726,0.35122,0.33333,0.32766,0.1255,1.39179,2.13276,1.82028,0.005149,0.005149,0.005149
149,1979.26,1.43717,1.92912,1.88385,0.23942,0.33333,0.34595,0.13871,1.41039,1.93857,1.832,0.005116,0.005116,0.005116
150,1992.9,1.52827,2.05801,1.89381,0.30897,0.29167,0.26186,0.10397,1.38164,2.67037,1.83968,0.005083,0.005083,0.005083
151,2006.17,1.18638,1.65196,1.51384,0.1576,0.29167,0.12599,0.04858,1.38408,2.50896,1.86642,0.00505,0.00505,0.00505
152,2019.46,1.48836,1.77078,1.92504,0.19567,0.29167,0.13977,0.05566,1.45903,2.30846,1.88583,0.005017,0.005017,0.005017
153,2032.78,1.5061,1.95844,2.04614,0.34658,0.29167,0.25768,0.11375,1.29735,1.96466,1.77821,0.004984,0.004984,0.004984
154,2046.12,1.62536,1.83621,2.03434,0.43967,0.41667,0.3015,0.12359,1.30912,1.92166,1.80307,0.004951,0.004951,0.004951
155,2059.32,1.40176,1.96174,1.64357,0.33207,0.37294,0.22694,0.07855,1.52174,2.16061,1.92692,0.004918,0.004918,0.004918
156,2072.6,1.57454,1.92314,1.97961,0.30433,0.27389,0.25391,0.08522,1.47327,2.24652,1.93036,0.004885,0.004885,0.004885
157,2085.87,1.45864,1.75337,1.82821,0.18219,0.41667,0.18187,0.0808,1.36424,3.30764,1.85261,0.004852,0.004852,0.004852
158,2099.2,1.57942,1.79017,1.83858,0.25241,0.54167,0.2618,0.1034,1.34037,2.55671,1.8293,0.004819,0.004819,0.004819
159,2112.46,1.49324,1.7041,1.95493,0.26474,0.5,0.22334,0.09043,1.35829,2.28337,1.8394,0.004786,0.004786,0.004786
160,2125.68,1.2742,1.50988,1.59177,0.23287,0.45833,0.26672,0.10322,1.3507,2.31843,1.84658,0.004753,0.004753,0.004753
161,2138.97,1.4015,1.88785,1.65976,0.24507,0.375,0.30392,0.0926,1.33096,2.18939,1.82556,0.00472,0.00472,0.00472
162,2152.29,1.57947,1.81878,1.95896,0.31282,0.20833,0.18832,0.07768,1.38269,2.2138,1.86185,0.004687,0.004687,0.004687
163,2165.55,1.28728,1.88792,1.5662,0.18377,0.33333,0.22969,0.0942,1.43477,2.35787,1.90967,0.004654,0.004654,0.004654
164,2178.85,1.22974,1.66466,1.57993,0.34646,0.29167,0.25565,0.08798,1.47363,2.23967,1.89844,0.004621,0.004621,0.004621
165,2192.11,1.51643,1.85624,1.81833,0.27332,0.125,0.28104,0.09624,1.45512,2.27123,1.86476,0.004588,0.004588,0.004588
166,2205.36,1.53774,1.91653,1.89814,0.29682,0.45833,0.27487,0.09057,1.44677,2.15147,1.86032,0.004555,0.004555,0.004555
167,2218.7,1.48296,2.13566,1.89378,0.25613,0.31598,0.21204,0.08468,1.39469,3.05784,1.84027,0.004522,0.004522,0.004522
168,2231.95,1.30563,2.33993,1.67106,0.1814,0.52642,0.2072,0.07707,1.37839,2.41625,1.84723,0.004489,0.004489,0.004489
169,2245.2,1.3067,1.83802,1.74151,0.18647,0.29167,0.21237,0.08412,1.3496,1.94536,1.81765,0.004456,0.004456,0.004456
170,2258.51,1.33721,1.77387,1.69002,0.22126,0.3909,0.21683,0.09245,1.31685,2.0397,1.78557,0.004423,0.004423,0.004423
171,2271.81,1.43038,1.64686,1.84983,0.30337,0.3632,0.30632,0.10075,1.28567,3.01328,1.77642,0.00439,0.00439,0.00439
172,2285.06,1.4624,1.90879,1.84052,0.20714,0.375,0.23796,0.08081,1.28754,4.58091,1.79634,0.004357,0.004357,0.004357
173,2298.37,1.38985,1.90036,1.69003,0.12484,0.45833,0.13964,0.04452,1.3142,5.64768,1.78643,0.004324,0.004324,0.004324
174,2311.72,1.39055,1.91368,1.73194,0.11969,0.16667,0.13832,0.04864,1.31339,2.47274,1.77852,0.004291,0.004291,0.004291
175,2324.93,1.21726,1.52445,1.5421,0.22998,0.16667,0.24902,0.09511,1.36079,2.16265,1.8056,0.004258,0.004258,0.004258
176,2338.17,1.36794,1.72566,1.81724,0.15702,0.20959,0.18231,0.06574,1.38936,2.57652,1.85746,0.004225,0.004225,0.004225
177,2351.52,1.54077,1.77445,2.00074,0.21061,0.41667,0.22841,0.08522,1.4479,2.12418,1.88876,0.004192,0.004192,0.004192
178,2364.84,1.35184,1.69967,1.74036,0.32137,0.29167,0.32232,0.11534,1.44728,2.19831,1.89807,0.004159,0.004159,0.004159
179,2378.15,1.48264,1.74168,1.74117,0.33093,0.29167,0.32998,0.15718,1.45584,2.35215,1.89174,0.004126,0.004126,0.004126
180,2391.59,1.56743,1.71399,1.93611,0.28617,0.29167,0.31723,0.12838,1.48708,2.64069,1.90747,0.004093,0.004093,0.004093
181,2404.92,1.59471,1.87841,1.9077,0.24948,0.25,0.21641,0.08936,1.55986,3.32034,1.97271,0.00406,0.00406,0.00406
182,2418.19,1.5569,1.89647,1.87486,0.18947,0.375,0.23028,0.10293,1.52299,2.41375,1.95179,0.004027,0.004027,0.004027
183,2431.47,1.35194,1.61239,1.69208,0.21138,0.29167,0.21214,0.10978,1.48571,2.31711,1.91952,0.003994,0.003994,0.003994
184,2444.77,1.34937,1.65181,1.75621,0.37901,0.25,0.28812,0.11054,1.45196,2.20524,1.91042,0.003961,0.003961,0.003961
185,2457.99,1.21435,1.61473,1.64899,0.24094,0.45833,0.26967,0.107,1.40118,1.95506,1.87039,0.003928,0.003928,0.003928
186,2471.24,1.43946,1.66561,1.80529,0.37559,0.29167,0.30839,0.13296,1.37639,2.38638,1.8632,0.003895,0.003895,0.003895
187,2484.46,1.347,1.87826,1.69401,0.25699,0.375,0.30119,0.11542,1.39706,2.64659,1.89644,0.003862,0.003862,0.003862
188,2497.83,1.45756,1.81924,1.84241,0.31479,0.45833,0.30943,0.11166,1.38087,2.0904,1.87817,0.003829,0.003829,0.003829
189,2511.22,1.60687,1.79815,1.99456,0.23923,0.375,0.2953,0.11991,1.3328,1.80195,1.82555,0.003796,0.003796,0.003796
190,2524.45,1.06992,1.28072,1.39709,0.20168,0.5,0.19259,0.08596,1.37356,1.83987,1.82815,0.003763,0.003763,0.003763
